# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[2.9399421782000004, -5.0921292238, 0.0], [2.9399421782000004, 5.0921292238, 0.0], [0.0, 0.0, 5.78035016]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 2.9434289974214144e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
3.1141841751e-03	10.24517377	341.74221191	7.326126491896e-57	2.488976801654e-38
3.1264932034e-03	10.28566853	343.09297164	6.056679512299e-57	2.057695129594e-38
3.1388022318e-03	10.32616329	344.44373137	5.037318940053e-57	1.711377765343e-38
3.1511112601e-03	10.36665805	345.79449110	4.216711323915e-57	1.432584692075e-38
3.1634202885e-03	10.40715280	347.14525083	3.554561494795e-57	1.207626036812e-38
3.1757293169e-03	10.44764756	348.49601057	3.019163753352e-57	1.025730111376e-38
3.1880383452e-03	10.48814232	349.84677030	2.585514940498e-57	8.784023473177e-39
3.2003473736e-03	10.52863708	351.19753003	2.233857013429e-57	7.589301509857e-39
3.2126564019e-03	10.56913184	352.54828976	1.948548854663e-57	6.619996121428e-39
3.2249654303e-03	10.60962659	353.89904949	1.717191174208e-57	5.833981983978e-39
3.2372744587e-03	10.65012135	355.24980922	1.529946560653e-57	5.197837494954e-39
3.2495834870e-03	10.69061611	356.60056895	1.379010498828e-57	4.685047609560e-39
3.2618925154e-03	10.73111087	357.95132868	1.258199615172e-57	4.274604946387e-39
3.2742015437e-03	10.77160562	359.30208841	1.162631369015e-57	3.949921571181e-39
3.2865105721e-03	10.81210038	360.65284814	1.088475498461e-57	3.697984559553e-39
3.2988196005e-03	10.85259514	362.00360787	1.032762222487e-57	3.508704383193e-39
3.3111286288e-03	10.89308990	363.35436760	9.932358495827e-58	3.374417560107e-39
3.3234376572e-03	10.93358466	364.70512734	9.682453199589e-58	3.289514782952e-39
3.3357466855e-03	10.97407941	366.05588707	9.566655259092e-58	3.250173612977e-39
3.3480557139e-03	11.01457417	367.40664680	9.578451844244e-58	3.254181382542e-39
3.3603647423e-03	11.05506893	368.75740653	9.715787234940e-58	3.300839681695e-39
3.3726737706e-03	11.09556369	370.10816626	9.981012211236e-58	3.390947163998e-39
3.3849827990e-03	11.13605845	371.45892599	1.038107037015e-57	3.526862845763e-39
3.3972918273e-03	11.17655320	372.80968572	1.092794548822e-57	3.712658092921e-39
3.4096008557e-03	11.21704796	374.16044545	1.163941529341e-57	3.954372707346e-39
3.4219098841e-03	11.25754272	375.51120518	1.254018416859e-57	4.260399751302e-39
3.4342189124e-03	11.29803748	376.86196491	1.366350371954e-57	4.642036118932e-39
3.4465279408e-03	11.33853224	378.21272464	1.505344062473e-57	5.114253015078e-39
3.4588369691e-03	11.37902699	379.56348438	1.676802287627e-57	5.696764858593e-39
3.4711459975e-03	11.41952175	380.91424411	1.888359919633e-57	6.415510349619e-39
3.4834550259e-03	11.46001651	382.26500384	2.150089854563e-57	7.304711125856e-39
3.4957640542e-03	11.50051127	383.61576357	2.475350278241e-57	8.409750262058e-39
3.5080730826e-03	11.54100603	384.96652330	2.881978577994e-57	9.791228463534e-39
3.5203821109e-03	11.58150078	386.31728303	3.393989037490e-57	1.153073181131e-38
3.5326911393e-03	11.62199554	387.66804276	4.044011287028e-57	1.373911614845e-38
3.5450001677e-03	11.66249030	389.01880249	4.876831040354e-57	1.656853637246e-38
3.5573091960e-03	11.70298506	390.36956222	5.954591495399e-57	2.023011766418e-38
3.5696182244e-03	11.74347982	391.72032195	7.364529055057e-57	2.502023681057e-38
3.5819272527e-03	11.78397457	393.07108168	9.230629117824e-57	3.136012156539e-38
3.5942362811e-03	11.82446933	394.42184141	1.173143178513e-56	3.985634372497e-38
