# meta_json: {"atom_symbols": ["N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "N", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta", "Ta"], "lattice_vectors_override_angstrom": null, "lattice_vectors_raw": [[4.4099132673, -7.6381938357, 0.0], [4.4099132673, 7.6381938357, 0.0], [0.0, 0.0, 8.67052524]], "source_format": "phonopy_force_constants", "thickness_angstrom": null, "thickness_direction": null, "transport_direction": 2, "transverse_area_m2": 6.622715244198181e-19}
# omega_qe	freq_thz	freq_cm^-1	transmission	transmission_per_m2
8.0456378036e-04	2.64688768	88.29066955	1.693022306493e+00	2.556386986404e+18
8.1622412501e-04	2.68524838	89.57024447	1.776483482010e+00	2.682409580521e+18
8.2788446965e-04	2.72360907	90.84981939	1.776702499743e+00	2.682740287375e+18
8.3954481429e-04	2.76196976	92.12939432	1.887575707926e+00	2.850153809014e+18
8.5120515894e-04	2.80033045	93.40896924	2.220005244741e+00	3.352107350056e+18
8.6286550358e-04	2.83869114	94.68854416	2.303177136900e+00	3.477693139408e+18
8.7452584822e-04	2.87705183	95.96811908	2.192206043718e+00	3.310131815857e+18
8.8618619286e-04	2.91541252	97.24769400	2.359175390518e+00	3.562247965568e+18
8.9784653751e-04	2.95377321	98.52726892	2.581050219799e+00	3.897268906526e+18
9.0950688215e-04	2.99213390	99.80684384	2.746502878172e+00	4.147094925421e+18
9.2116722679e-04	3.03049460	101.08641876	2.248069471941e+00	3.394483061778e+18
9.3282757144e-04	3.06885529	102.36599368	2.997003434663e+00	4.525339417679e+18
9.4448791608e-04	3.10721598	103.64556860	2.997907929953e+00	4.526705164591e+18
9.5614826072e-04	3.14557667	104.92514353	3.497206954858e+00	5.280624073218e+18
9.6780860537e-04	3.18393736	106.20471845	3.996522289616e+00	6.034567608983e+18
9.7946895001e-04	3.22229805	107.48429337	3.995691096382e+00	6.033312544854e+18
9.9112929465e-04	3.26065874	108.76386829	4.244290442534e+00	6.408686295629e+18
1.0027896393e-03	3.29901943	110.04344321	4.246212860747e+00	6.411589060041e+18
1.0144499839e-03	3.33738012	111.32301813	4.246758685376e+00	6.412413230505e+18
1.0261103286e-03	3.37574081	112.60259305	4.496314849010e+00	6.789231732330e+18
1.0377706732e-03	3.41410151	113.88216797	4.494886171379e+00	6.787074493828e+18
1.0494310179e-03	3.45246220	115.16174289	3.997308572865e+00	6.035754861069e+18
